"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2018,"June 2018","Imports","Azerbaijan",406,NA,"џэт-рту"
2018,"June 2018","Exports","Latvia",406,75,"џэт-рту"
2018,"June 2018","Exports","TFYR of Macedonia",406,6122,"џэт-рту"
2019,"June 2019","Exports","Croatia",406,95,"џэт-рту"
2019,"June 2019","Imports","Georgia",406,66169,"џэт-рту"
2019,"June 2019","Exports","Switzerland",406,177923,"џэт-рту"
2019,"June 2019","Exports","Egypt",406,249422,"џэт-рту"
2019,"June 2019","Imports","Germany",406,2264,"џэт-рту"
2019,"June 2019","Imports","EU-28",406,2264,"џэт-рту"
2019,"June 2019","Exports","EU-28",406,245,"џэт-рту"
2019,"June 2019","Exports","Morocco",406,420,"џэт-рту"
2019,"June 2019","Imports","United States of America",406,2800,"џэт-рту"
2019,"June 2019","Imports","",406,83950,"џэт-рту"
2019,"June 2019","Exports","Brazil",406,40796,"џэт-рту"
2019,"June 2019","Exports","Turkey",406,16245,"џэт-рту"
2019,"June 2019","Exports","Argentina",406,671153,"џэт-рту"
2019,"June 2019","Imports","Azerbaijan",406,111971,"џэт-рту"
2019,"June 2019","Exports","Azerbaijan",406,115987,"џэт-рту"
2019,"June 2019","Exports","Serbia",406,783732,"џэт-рту"
2019,"June 2019","Exports","Armenia",406,183086,"џэт-рту"
2019,"June 2019","Imports","Belarus",406,289379,"џэт-рту"
2019,"June 2019","Exports","Bulgaria",406,150,"џэт-рту"
2019,"June 2019","Exports","Belarus",406,0,"џэт-рту"
2019,"June 2019","Exports","Chile",406,197030,"џэт-рту"
2019,"June 2019","Exports","Rep. of Moldova",406,196457,"џэт-рту"
2019,"June 2019","Imports","Mongolia",406,12609,"џэт-рту"
2019,"June 2019","Imports","Slovenia",406,18,"џэт-рту"
2019,"June 2019","Imports","Kyrgyzstan",406,5684,"џэт-рту"
2019,"June 2019","Exports","Kyrgyzstan",406,180480,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",406,869842,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",406,283936,"џэт-рту"
2019,"June 2019","Imports","Armenia",406,30497,"џэт-рту"
2020,"June 2020","Exports","Finland",406,1,"џэт-рту"
2020,"June 2020","Imports","Slovenia",406,59,"џэт-рту"
2020,"June 2020","Imports","Georgia",406,57420,"џэт-рту"
2020,"June 2020","Imports","Switzerland",406,1,"џэт-рту"
2020,"June 2020","Exports","Switzerland",406,231738,"џэт-рту"
2020,"June 2020","Exports","Ireland",406,1728,"џэт-рту"
2020,"June 2020","Exports","Uruguay",406,121757,"џэт-рту"
2020,"June 2020","Imports","Rep. of Moldova",406,11744,"џэт-рту"
2020,"June 2020","Exports","Rep. of Moldova",406,145288,"џэт-рту"
2020,"June 2020","Imports","",406,129450,"џэт-рту"
2020,"June 2020","Imports","United States of America",406,15074,"џэт-рту"
2020,"June 2020","Imports","Azerbaijan",406,139579,"џэт-рту"
2020,"June 2020","Exports","Azerbaijan",406,156496,"џэт-рту"
2020,"June 2020","Exports","Armenia",406,292169,"џэт-рту"
2020,"June 2020","Imports","Armenia",406,49061,"џэт-рту"
2020,"June 2020","Exports","Kyrgyzstan",406,270000,"џэт-рту"
2020,"June 2020","Imports","Kyrgyzstan",406,11752,"џэт-рту"
2020,"June 2020","Exports","Egypt",406,18770,"џэт-рту"
2020,"June 2020","Exports","EU-28",406,2351,"џэт-рту"
2020,"June 2020","Exports","Italy",406,344,"џэт-рту"
2020,"June 2020","Exports","Germany",406,276,"џэт-рту"
2020,"June 2020","Imports","EU-28",406,19657,"џэт-рту"
2020,"June 2020","Exports","Belarus",406,20107249,"џэт-рту"
2020,"June 2020","Exports","Serbia",406,709504,"џэт-рту"
2020,"June 2020","Imports","Belarus",406,304219,"џэт-рту"
2020,"June 2020","Imports","Lithuania",406,19657,"џэт-рту"
2010,"July 2010","Exports","Finland",401,613900,"ёхэ-фхъ"
2010,"July 2010","Exports","France",401,151800,"ёхэ-фхъ"
2010,"July 2010","Imports","Finland",401,1500,"ёхэ-фхъ"
2010,"July 2010","Exports","Ukraine",401,337,"ёхэ-фхъ"
2010,"July 2010","Imports","Ukraine",401,12836,"ёхэ-фхъ"
2010,"July 2010","Exports","Lithuania",401,21301,"ёхэ-фхъ"
2010,"July 2010","Exports","Estonia",401,517000,"ёхэ-фхъ"
2010,"July 2010","Exports","Latvia",401,36431,"ёхэ-фхъ"
2010,"July 2010","Imports","Kazakhstan",401,1106902,"ёхэ-фхъ"
2010,"July 2010","Imports","EU-28",401,1455,"ёхэ-фхъ"
2010,"July 2010","Exports","EU-28",401,1468775,"ёхэ-фхъ"
2010,"July 2010","Exports","Hungary",401,12700,"ёхэ-фхъ"
2010,"July 2010","Exports","Poland",401,36200,"ёхэ-фхъ"
2010,"July 2010","Imports","Georgia",401,10938,"ёхэ-фхъ"
2010,"July 2010","Imports","Armenia",401,17343,"ёхэ-фхъ"
2010,"July 2010","Exports","Germany",401,79430,"ёхэ-фхъ"
2010,"July 2010","Imports","Rep. of Moldova",401,16687,"ёхэ-фхъ"
2011,"July 2011","Exports","Belarus",401,15624412,"ёхэ-фхъ"
2011,"July 2011","Imports","Belarus",401,21111,"ёхэ-фхъ"
2011,"July 2011","Exports","Lithuania",401,79950,"ёхэ-фхъ"
2011,"July 2011","Exports","Hungary",401,7300,"ёхэ-фхъ"
2011,"July 2011","Exports","EU-28",401,1868105,"ёхэ-фхъ"
2011,"July 2011","Exports","United Kingdom",401,9426,"ёхэ-фхъ"
2011,"July 2011","Exports","Latvia",401,173147,"ёхэ-фхъ"
2011,"July 2011","Exports","Denmark",401,62900,"ёхэ-фхъ"
2011,"July 2011","Exports","Kyrgyzstan",401,427,"ёхэ-фхъ"
2011,"July 2011","Imports","Kazakhstan",401,1134900,"ёхэ-фхъ"
2011,"July 2011","Imports","Kyrgyzstan",401,217492,"ёхэ-фхъ"
2011,"July 2011","Exports","Estonia",401,374400,"ёхэ-фхъ"
2011,"July 2011","Imports","Ukraine",401,19807,"ёхэ-фхъ"
2011,"July 2011","Exports","Finland",401,780100,"ёхэ-фхъ"
2011,"July 2011","Exports","Ukraine",401,3,"ёхэ-фхъ"
2011,"July 2011","Exports","France",401,163700,"ёхэ-фхъ"
2011,"July 2011","Exports","Poland",401,39271,"ёхэ-фхъ"
2011,"July 2011","Imports","Georgia",401,9561,"ёхэ-фхъ"
2011,"July 2011","Imports","Armenia",401,35848,"ёхэ-фхъ"
2011,"July 2011","Exports","Germany",401,202801,"ёхэ-фхъ"
2011,"July 2011","Exports","Italy",401,1500,"ёхэ-фхъ"
2011,"July 2011","Imports","Rep. of Moldova",401,16406,"ёхэ-фхъ"
2012,"July 2012","Exports","Poland",401,58145,"ёхэ-фхъ"
2012,"July 2012","Exports","EU-28",401,2197331,"ёхэ-фхъ"
2012,"July 2012","Exports","Serbia",401,8671,"ёхэ-фхъ"
2012,"July 2012","Exports","Finland",401,1105000,"ёхэ-фхъ"
2012,"July 2012","Exports","France",401,213000,"ёхэ-фхъ"
2012,"July 2012","Exports","Ukraine",401,263,"ёхэ-фхъ"
2012,"July 2012","Imports","Ukraine",401,11808,"ёхэ-фхъ"
2012,"July 2012","Imports","Armenia",401,18460,"ёхэ-фхъ"
2012,"July 2012","Exports","Germany",401,165936,"ёхэ-фхъ"
2012,"July 2012","Exports","Denmark",401,65700,"ёхэ-фхъ"
2012,"July 2012","Imports","Rep. of Moldova",401,19272,"ёхэ-фхъ"
2012,"July 2012","Exports","Estonia",401,510600,"ёхэ-фхъ"
2012,"July 2012","Exports","Lithuania",401,78089,"ёхэ-фхъ"
2012,"July 2012","Exports","Latvia",401,863,"ёхэ-фхъ"
2012,"July 2012","Exports","Belarus",401,26373336,"ёхэ-фхъ"
2012,"July 2012","Imports","Belarus",401,28553,"ёхэ-фхъ"
2012,"July 2012","Imports","Kazakhstan",401,1273800,"ёхэ-фхъ"
2012,"July 2012","Exports","Kazakhstan",401,20400,"ёхэ-фхъ"
2012,"July 2012","Imports","Georgia",401,25538,"ёхэ-фхъ"
2013,"July 2013","Exports","Denmark",401,162700,"ёхэ-фхъ"
2013,"July 2013","Re-imports","Russian Federation",401,282633,"ёхэ-фхъ"
2013,"July 2013","Exports","Croatia",401,144,"ёхэ-фхъ"
2013,"July 2013","Exports","EU-28",401,4104014,"ёхэ-фхъ"
2013,"July 2013","Imports","Russian Federation",401,282633,"ёхэ-фхъ"
2013,"July 2013","Exports","Estonia",401,734200,"ёхэ-фхъ"
2013,"July 2013","Imports","Rep. of Moldova",401,360,"ёхэ-фхъ"
2013,"July 2013","Exports","Finland",401,1338800,"ёхэ-фхъ"
2013,"July 2013","Exports","Poland",401,407450,"ёхэ-фхъ"
2013,"July 2013","Imports","Georgia",401,40009,"ёхэ-фхъ"
2013,"July 2013","Exports","Lithuania",401,563661,"ёхэ-фхъ"
2013,"July 2013","Exports","Slovakia",401,34218,"ёхэ-фхъ"
2013,"July 2013","Exports","Kazakhstan",401,NA,"ёхэ-фхъ"
2013,"July 2013","Imports","Belarus",401,55726,"ёхэ-фхъ"
2013,"July 2013","Exports","Italy",401,4000,"ёхэ-фхъ"
2013,"July 2013","Imports","Ukraine",401,1181,"ёхэ-фхъ"
2013,"July 2013","Exports","Slovenia",401,25500,"ёхэ-фхъ"
2013,"July 2013","Imports","Azerbaijan",401,81621,"ёхэ-фхъ"
2013,"July 2013","Exports","France",401,695800,"ёхэ-фхъ"
2013,"July 2013","Imports","Kyrgyzstan",401,252626,"ёхэ-фхъ"
2013,"July 2013","Exports","Austria",401,9400,"ёхэ-фхъ"
2013,"July 2013","Exports","Belarus",401,20961620,"ёхэ-фхъ"
2013,"July 2013","Exports","Ukraine",401,1296,"ёхэ-фхъ"
2013,"July 2013","Imports","Kazakhstan",401,NA,"ёхэ-фхъ"
2013,"July 2013","Exports","Latvia",401,1436,"ёхэ-фхъ"
2013,"July 2013","Exports","Kyrgyzstan",401,9,"ёхэ-фхъ"
2013,"July 2013","Exports","Belgium",401,126700,"ёхэ-фхъ"
2014,"July 2014","Exports","Slovakia",401,62651,"ёхэ-фхъ"
2014,"July 2014","Exports","Poland",401,367538,"ёхэ-фхъ"
2014,"July 2014","Exports","EU-28",401,3073985,"ёхэ-фхъ"
2014,"July 2014","Exports","Finland",401,1339170,"ёхэ-фхъ"
2014,"July 2014","Imports","Azerbaijan",401,34627,"ёхэ-фхъ"
2014,"July 2014","Exports","France",401,98511,"ёхэ-фхъ"
2014,"July 2014","Imports","Rep. of Moldova",401,14685,"ёхэ-фхъ"
2014,"July 2014","Imports","Ukraine",401,989,"ёхэ-фхъ"
2014,"July 2014","Exports","Estonia",401,521046,"ёхэ-фхъ"
2014,"July 2014","Exports","Ukraine",401,15,"ёхэ-фхъ"
2014,"July 2014","Exports","Belarus",401,25982174,"ёхэ-фхъ"
2014,"July 2014","Exports","Italy",401,8071,"ёхэ-фхъ"
2014,"July 2014","Imports","Georgia",401,44819,"ёхэ-фхъ"
2014,"July 2014","Exports","Belgium",401,95700,"ёхэ-фхъ"
2014,"July 2014","Exports","Lithuania",401,168717,"ёхэ-фхъ"
2014,"July 2014","Exports","Denmark",401,142658,"ёхэ-фхъ"
2014,"July 2014","Exports","Slovenia",401,10464,"ёхэ-фхъ"
2014,"July 2014","Imports","Belarus",401,94691,"ёхэ-фхъ"
2014,"July 2014","Exports","Austria",401,12600,"ёхэ-фхъ"
2014,"July 2014","Imports","Armenia",401,18956,"ёхэ-фхъ"
2014,"July 2014","Exports","Latvia",401,246950,"ёхэ-фхъ"
2014,"July 2014","Imports","Kazakhstan",401,890302,"ёхэ-фхъ"
2014,"July 2014","Exports","Kazakhstan",401,3345227,"ёхэ-фхъ"
2015,"July 2015","Exports","Netherlands",401,54,"ёхэ-фхъ"
2015,"July 2015","Exports","Estonia",401,3936,"ёхэ-фхъ"
2015,"July 2015","Exports","EU-28",401,3936,"ёхэ-фхъ"
2015,"July 2015","Imports","Azerbaijan",401,9031,"ёхэ-фхъ"
2015,"July 2015","Exports","Kazakhstan",401,928848,"ёхэ-фхъ"
2015,"July 2015","Imports","Belarus",401,123769,"ёхэ-фхъ"
2015,"July 2015","Imports","Armenia",401,283,"ёхэ-фхъ"
2015,"July 2015","Imports","Rep. of Moldova",401,17882,"ёхэ-фхъ"
2015,"July 2015","Exports","Belarus",401,28145221,"ёхэ-фхъ"
2015,"July 2015","Imports","Georgia",401,35123,"ёхэ-фхъ"
2015,"July 2015","Imports","Kazakhstan",401,1323737,"ёхэ-фхъ"
2015,"July 2015","Imports","Kyrgyzstan",401,50025,"ёхэ-фхъ"
2015,"July 2015","Exports","Kyrgyzstan",401,5,"ёхэ-фхъ"
2016,"July 2016","Imports","Armenia",401,114,"ёхэ-фхъ"
2016,"July 2016","Imports","Azerbaijan",401,2661,"ёхэ-фхъ"
2016,"July 2016","Imports","Georgia",401,47281,"ёхэ-фхъ"
2016,"July 2016","Exports","Ukraine",401,32,"ёхэ-фхъ"
2016,"July 2016","Imports","Rep. of Moldova",401,15020,"ёхэ-фхъ"
2016,"July 2016","Exports","Kazakhstan",401,652952,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",401,2120761,"ёхэ-фхъ"
2016,"July 2016","Exports","Azerbaijan",401,2837,"ёхэ-фхъ"
2016,"July 2016","Imports","Kyrgyzstan",401,48885,"ёхэ-фхъ"
2016,"July 2016","Exports","Belarus",401,26394024,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",401,128627,"ёхэ-фхъ"
2017,"July 2017","Exports","EU-28",401,12978,"ёхэ-фхъ"
2017,"July 2017","Exports","Turkey",401,90,"ёхэ-фхъ"
2017,"July 2017","Imports","Azerbaijan",401,3468,"ёхэ-фхъ"
2017,"July 2017","Exports","Azerbaijan",401,65,"ёхэ-фхъ"
2017,"July 2017","Imports","Georgia",401,27256,"ёхэ-фхъ"
2017,"July 2017","Imports","Armenia",401,843,"ёхэ-фхъ"
2017,"July 2017","Exports","Denmark",401,12940,"ёхэ-фхъ"
2017,"July 2017","Exports","Belarus",401,0,"ёхэ-фхъ"
2017,"July 2017","Imports","Belarus",401,126953,"ёхэ-фхъ"
2017,"July 2017","Exports","Italy",401,38,"ёхэ-фхъ"
2017,"July 2017","Imports","Kazakhstan",401,1672680,"ёхэ-фхъ"
2017,"July 2017","Imports","Kyrgyzstan",401,63498,"ёхэ-фхъ"
2017,"July 2017","Exports","Kyrgyzstan",401,72000,"ёхэ-фхъ"
2017,"July 2017","Exports","Serbia",401,11301,"ёхэ-фхъ"
2017,"July 2017","Exports","Kazakhstan",401,1612756,"ёхэ-фхъ"
2018,"July 2018","Exports","Italy",401,90,"ёхэ-фхъ"
2018,"July 2018","Exports","Serbia",401,1144,"ёхэ-фхъ"
2018,"July 2018","Exports","EU-28",401,17015,"ёхэ-фхъ"
2018,"July 2018","Imports","Armenia",401,10960,"ёхэ-фхъ"
2018,"July 2018","Exports","Denmark",401,16925,"ёхэ-фхъ"
2018,"July 2018","Imports","Azerbaijan",401,2863,"ёхэ-фхъ"
2018,"July 2018","Exports","Ukraine",401,43,"ёхэ-фхъ"
2018,"July 2018","Imports","Belarus",401,158755,"ёхэ-фхъ"
2018,"July 2018","Imports","Rep. of Moldova",401,4320,"ёхэ-фхъ"
2018,"July 2018","Imports","Georgia",401,42669,"ёхэ-фхъ"
2018,"July 2018","Exports","Belarus",401,0,"ёхэ-фхъ"
2018,"July 2018","Imports","Kazakhstan",401,530938,"ёхэ-фхъ"
2018,"July 2018","Exports","Kazakhstan",401,1127990,"ёхэ-фхъ"
2018,"July 2018","Imports","Kyrgyzstan",401,76605,"ёхэ-фхъ"
2019,"July 2019","Exports","",401,97852,"ёхэ-фхъ"
2019,"July 2019","Imports","",401,2900,"ёхэ-фхъ"
2019,"July 2019","Imports","Rep. of Moldova",401,7920,"ёхэ-фхъ"
2019,"July 2019","Exports","Ukraine",401,84,"ёхэ-фхъ"
2019,"July 2019","Imports","Belarus",401,397152,"ёхэ-фхъ"
2019,"July 2019","Imports","Armenia",401,12217,"ёхэ-фхъ"
2019,"July 2019","Imports","Georgia",401,47321,"ёхэ-фхъ"
2019,"July 2019","Exports","Turkey",401,7430,"ёхэ-фхъ"
2019,"July 2019","Imports","Mongolia",401,1214,"ёхэ-фхъ"
2019,"July 2019","Imports","Azerbaijan",401,42374,"ёхэ-фхъ"
2019,"July 2019","Exports","Belarus",401,13708113,"ёхэ-фхъ"
2019,"July 2019","Imports","Kyrgyzstan",401,54044,"ёхэ-фхъ"
2019,"July 2019","Exports","Kazakhstan",401,2646590,"ёхэ-фхъ"
2019,"July 2019","Imports","Kazakhstan",401,168584,"ёхэ-фхъ"
2020,"July 2020","Exports","Norway",401,10,"ёхэ-фхъ"
2020,"July 2020","Exports","Ukraine",401,12,"ёхэ-фхъ"
2020,"July 2020","Imports","Rep. of Moldova",401,9316,"ёхэ-фхъ"
2020,"July 2020","Imports","",401,13770,"ёхэ-фхъ"
2020,"July 2020","Imports","Azerbaijan",401,50228,"ёхэ-фхъ"
2020,"July 2020","Imports","Georgia",401,66831,"ёхэ-фхъ"
2020,"July 2020","Exports","Belarus",401,20248397,"ёхэ-фхъ"
2020,"July 2020","Imports","Belarus",401,182234,"ёхэ-фхъ"
2020,"July 2020","Imports","Kyrgyzstan",401,16908,"ёхэ-фхъ"
2020,"July 2020","Imports","Armenia",401,25729,"ёхэ-фхъ"
2010,"July 2010","Imports","Georgia",402,16520,"ёхэ-фхъ"
2010,"July 2010","Exports","Austria",402,12000,"ёхэ-фхъ"
2010,"July 2010","Imports","EU-28",402,7000,"ёхэ-фхъ"
2010,"July 2010","Exports","EU-28",402,3112618,"ёхэ-фхъ"
2010,"July 2010","Exports","Switzerland",402,20000,"ёхэ-фхъ"
2010,"July 2010","Exports","Lithuania",402,388300,"ёхэ-фхъ"
2010,"July 2010","Exports","France",402,64000,"ёхэ-фхъ"
2010,"July 2010","Exports","Finland",402,706000,"ёхэ-фхъ"
2010,"July 2010","Imports","Finland",402,7000,"ёхэ-фхъ"
2010,"July 2010","Exports","Ukraine",402,498723,"ёхэ-фхъ"
2010,"July 2010","Imports","Ukraine",402,19000,"ёхэ-фхъ"
2010,"July 2010","Exports","Belgium",402,120000,"ёхэ-фхъ"
2010,"July 2010","Exports","Italy",402,15000,"ёхэ-фхъ"
2010,"July 2010","Exports","United States of America",402,NA,"ёхэ-фхъ"
2010,"July 2010","Exports","Portugal",402,26568,"ёхэ-фхъ"
2010,"July 2010","Exports","Estonia",402,294000,"ёхэ-фхъ"
2010,"July 2010","Exports","Poland",402,1035700,"ёхэ-фхъ"
2010,"July 2010","Imports","South Africa",402,0,"ёхэ-фхъ"
2010,"July 2010","Exports","New Zealand",402,32000,"ёхэ-фхъ"
2010,"July 2010","Exports","Germany",402,414480,"ёхэ-фхъ"
2010,"July 2010","Imports","Kazakhstan",402,3650420,"ёхэ-фхъ"
2011,"July 2011","Exports","Germany",402,307497,"ёхэ-фхъ"
